Design tryp_calc_EC50 chymo_calc_EC50 tryp_low_EC50 chymo_low_EC50 tryp_high_EC50 chymo_high_EC50 tryp_width_EC50 chymo_width_EC50 tryp_unfolded_EC50 chymo_unfolded_EC50
scBBM1nHd0364 -0.20421748459 -0.219154571183 -0.5 -0.5 0.0 0.1 0.5 0.6 0.58 0.19
scBBM1nHd0313 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.45 0.34
scBBM1nHd0562 3.10645770712 0.0924555042557 2.9 -0.5 3.3 0.3 0.4 0.8 0.40 -0.27
scBBM1nHd0001 0.337519454764 -0.204352094456 0.2 -0.5 0.5 0.1 0.3 0.6 0.10 0.05
scBBM1nHd0327 2.50218234674 1.8918744497 2.2 1.4 3.1 2.4 0.9 1.0 0.99 0.32
scBBM1nHd0497 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.33 -0.59
scBBM1nHd0476 -0.108756679807 0.88679459299 -0.5 0.6 0.3 1.2 0.8 0.6 -0.12 -0.30
scBBM1nHd0103 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.08 0.89
scBBM1nHd0465 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.07 0.39
scBBM1nHd0278 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.15 0.29
scBBM1nHd0134 1.0031069055 -0.0251594226555 0.5 -0.5 1.9 0.7 1.4 1.2 0.37 -0.16
scBBM1nHd0300 0.0742992064225 0.0486340542947 -0.5 -0.5 1.5 1.4 2.0 1.9 -0.13 -0.40
scBBM1nHd0075 0.49479550492 1.05371110204 0.2 0.8 0.9 1.3 0.7 0.5 -0.15 0.33
scBBM1nHd0443 3.52323553202 1.87990770002 -0.3 -0.5 7.3 2.3 7.6 2.8 -0.36 -0.52
scBBM1nHd0504 1.91453835962 3.46010592928 -0.5 -0.3 2.8 7.3 3.3 7.6 -0.58 -0.61
scBBM1nHd0295 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.11 0.39
scBBM1nHd0116 0.271581101842 0.435739872649 -0.5 0.1 0.8 1.0 1.3 0.9 0.58 0.35
scBBM1nHd0557 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.17 -0.11
scBBM1nHd0391 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.15 -0.33
scBBM1nHd0506 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.27 0.42
scBBM1nHd0385 0.685360280468 1.11163023087 0.5 0.9 1.0 1.3 0.5 0.4 -0.26 -0.66
scBBM1nHd0339 1.22956801933 1.34200338088 1.1 1.2 1.4 1.5 0.3 0.3 0.66 0.29
scBBM1nHd0211 2.42223441415 2.0405914979 2.2 1.8 2.8 2.3 0.6 0.5 -0.37 -0.17
scBBM1nHd0257 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.14 -0.63
scBBM1nHd0418 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.04 -0.29
scBBM1nHd0438 0.0742992064225 0.0486340542947 -0.5 -0.5 1.5 1.4 2.0 1.9 -0.13 -0.05
scBBM1nHd0253 2.37840708451 1.06717249652 2.3 0.9 2.5 1.2 0.2 0.3 1.32 0.54
scBBM1nHd0326 0.471788371924 0.343916446008 0.2 0.1 0.8 0.7 0.6 0.6 0.00 0.05
scBBM1nHd0439 1.81900264836 0.949283251932 1.4 0.5 2.6 1.4 1.2 0.9 0.16 -0.04
scBBM1nHd0490 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.17 -0.28
scBBM1nHd0294 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.22 0.09
scBBM1nHd0033 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.03 -0.00
scBBM1nHd0129 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.37 -0.18
scBBM1nHd0137 1.53700089734 -0.197664592995 1.4 -0.5 1.8 0.1 0.4 0.6 0.59 -0.53
scBBM1nHd0334 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.30 0.52
scBBM1nHd0115 2.99801762625 1.19231136684 2.9 1.1 3.1 1.2 0.2 0.1 -0.48 -0.44
scBBM1nHd0236 0.0155395776767 -0.00691497290024 -0.5 -0.5 0.9 0.9 1.4 1.4 0.27 -0.09
scBBM1nHd0017 0.488342986696 -0.00691497290024 -0.4 -0.5 1.4 0.9 1.8 1.4 0.40 0.07
scBBM1nHd0199 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 0.25 -0.07
scBBM1nHd0260 -0.0970876916613 -0.114713483629 -0.5 -0.5 0.3 0.3 0.8 0.8 -0.16 -0.36
scBBM1nHd0060 0.11244188351 0.220433858521 -0.1 0.1 0.3 0.4 0.4 0.3 0.25 0.58
scBBM1nHd0015 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.07 -0.08
scBBM1nHd0252 0.33750666132 -0.0580290624487 -0.5 -0.5 1.0 0.5 1.5 1.0 0.98 0.80
scBBM1nHd0338 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.13 -0.09
scBBM1nHd0447 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.60 -0.30
scBBM1nHd0297 0.395519715391 -0.12597125522 0.2 -0.5 1.4 0.3 1.2 0.8 -0.08 -0.44
scBBM1nHd0117 2.35211552397 0.817778736176 2.1 0.3 3.0 1.6 0.9 1.3 0.11 0.17
scBBM1nHd0561 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.14 -0.19
scBBM1nHd0231 0.17007478808 0.156678045629 -0.5 -0.5 6.7 6.4 7.2 6.9 0.07 -0.24
scBBM1nHd0197 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.08 0.90
scBBM1nHd0273 1.27635932831 1.2672633465 1.2 1.2 1.4 1.3 0.2 0.1 0.12 0.28
scBBM1nHd0453 0.288337464446 0.369136047487 0.1 0.2 0.5 0.6 0.4 0.4 -0.42 -0.49
scBBM1nHd0454 0.898436545794 -0.137397465552 0.6 -0.5 1.2 0.2 0.6 0.7 -0.15 0.14
scBBM1nHd0196 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.12 -0.29
scBBM1nHd0158 3.62206844227 0.24889111483 1.3 -0.5 7.4 7.0 6.1 7.5 0.19 0.37
scBBM1nHd0574 -0.165282272906 -0.180903198732 -0.5 -0.5 0.1 0.1 0.6 0.6 1.04 0.01
scBBM1nHd0194 -0.217747644411 -0.00348234294644 -0.5 -0.5 0.0 0.2 0.5 0.7 0.16 -0.65
scBBM1nHd0009 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.19 -0.45
scBBM1nHd0265 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.15 0.22
scBBM1nHd0388 1.08520644799 -0.0847276934026 0.7 -0.5 1.5 0.4 0.8 0.9 0.45 0.31
scBBM1nHd0554 1.25199960861 -0.00691497290024 0.8 -0.5 6.6 0.9 5.8 1.4 0.28 -0.52
scBBM1nHd0480 0.303217362425 0.696559782791 0.1 0.4 0.6 1.0 0.5 0.6 -0.44 -0.68
scBBM1nHd0518 -0.0995776835417 -0.117129106621 -0.5 -0.5 0.3 0.3 0.8 0.8 0.05 -0.60
scBBM1nHd0437 -0.0117686864299 -0.0329301779244 -0.5 -0.5 0.7 0.7 1.2 1.2 -0.25 0.16
scBBM1nHd0049 -0.0322431038336 -0.0524425440106 -0.5 -0.5 0.5 0.6 1.0 1.1 -0.28 -0.30
scBBM1nHd0457 2.03017323004 0.897763190145 1.8 0.6 2.3 1.2 0.5 0.6 0.41 -0.04
scBBM1nHd0162 1.46725247899 -0.0141057591287 1.4 -0.5 1.6 0.1 0.2 0.6 0.82 0.74
scBBM1nHd0193 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.86 0.29
scBBM1nHd0370 0.872396646651 0.422794679928 0.7 0.3 1.1 0.6 0.4 0.3 1.10 0.81
scBBM1nHd0317 1.12954860674 0.166030645845 0.9 -0.1 1.3 0.4 0.4 0.5 0.62 0.61
scBBM1nHd0541 0.360064084651 0.754810823213 0.2 0.5 0.6 1.0 0.4 0.5 0.17 0.29
scBBM1nHd0434 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.43 -0.54
scBBM1nHd0446 2.23805552714 -0.0680380149111 1.5 -0.5 2.8 0.5 1.3 1.0 0.25 0.45
scBBM1nHd0432 3.17270404949 1.17848720198 3.0 1.0 3.4 1.3 0.4 0.3 0.66 -0.16
scBBM1nHd0163 3.11325713426 3.46010592928 2.4 -0.3 7.1 7.3 4.7 7.6 0.57 0.52
scBBM1nHd0450 0.888206033391 0.390461012734 0.5 0.1 1.3 0.9 0.8 0.8 0.33 0.08
scBBM1nHd0579 -0.129071128361 -0.14560488056 -0.5 -0.5 0.2 0.2 0.7 0.7 -0.15 -0.06
scBBM1nHd0585 0.636088495748 0.0310747873611 -0.4 -0.5 3.9 1.2 4.3 1.7 -0.19 -0.70
scBBM1nHd0360 1.12216002444 -0.198889508753 1.0 -0.5 1.3 0.1 0.3 0.6 0.44 0.40
scBBM1nHd0011 3.52323553202 2.02109674423 -0.3 -0.5 7.3 6.3 7.6 6.8 -0.42 -0.28
scBBM1nHd0244 0.272292104079 0.277764444418 0.0 0.0 0.6 0.6 0.6 0.6 -0.32 -0.38
scBBM1nHd0368 0.451210141135 0.402336207839 0.4 0.4 0.5 0.5 0.1 0.1 1.01 0.36
scBBM1nHd0269 -0.0117686864299 -0.0329301779244 -0.5 -0.5 0.7 0.7 1.2 1.2 0.61 0.30
scBBM1nHd0411 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.12 -0.71
scBBM1nHd0034 -0.0117686864299 -0.0329301779244 -0.5 -0.5 0.7 0.7 1.2 1.2 -0.21 -0.26
scBBM1nHd0271 2.44321298169 3.46010592928 -0.3 -0.3 3.2 7.3 3.5 7.6 0.27 0.60
scBBM1nHd0003 0.82826177046 -0.24866702307 0.7 -0.5 1.0 0.0 0.3 0.5 0.82 0.42
scBBM1nHd0099 0.463772823976 -0.106942586399 0.2 -0.5 1.0 0.3 0.8 0.8 -0.38 -0.34
scBBM1nHd0580 -0.0485102062353 -0.0680380149111 -0.5 -0.5 0.5 0.5 1.0 1.0 0.48 0.33
scBBM1nHd0263 3.09631785141 1.30416018205 2.4 0.9 3.4 4.8 1.0 3.9 0.08 -0.06
scBBM1nHd0133 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.49 -0.28
scBBM1nHd0247 1.27149288684 0.784410520101 1.1 0.5 1.5 1.1 0.4 0.6 -0.18 -0.68
scBBM1nHd0315 1.42493399349 5.59016807065 1.3 5.4 1.6 5.8 0.3 0.4 0.60 0.84
scBBM1nHd0035 2.04123660603 2.38683555216 1.7 2.0 2.4 3.2 0.7 1.2 0.40 0.28
scBBM1nHd0283 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.23 -0.41
scBBM1nHd0577 3.53836550861 -0.072577261392 3.3 -0.5 4.0 0.5 0.7 1.0 0.09 -0.55
scBBM1nHd0520 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.04 -0.62
scBBM1nHd0111 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.73 0.20
scBBM1nHd0039 3.20897628764 2.15668243889 3.1 2.0 3.4 2.3 0.3 0.3 1.34 0.33
scBBM1nHd0522 2.41142830052 1.57326888887 2.1 1.3 3.0 2.2 0.9 0.9 -0.12 -0.14
scBBM1nHd0550 -0.00361025112064 -0.0251594226555 -0.5 -0.5 0.7 0.7 1.2 1.2 0.17 -0.27
scBBM1nHd0417 0.0155395776767 -0.00691497290024 -0.5 -0.5 0.9 0.9 1.4 1.4 -0.11 -0.22
scBBM1nHd0499 0.17007478808 0.156678045629 -0.5 -0.5 6.7 6.4 7.2 6.9 0.02 0.41
scBBM1nHd0563 2.43837287968 1.96250126312 2.4 1.9 2.5 2.0 0.1 0.1 0.81 0.77
scBBM1nHd0018 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.22 -0.55
scBBM1nHd0266 1.29854944013 2.14222161265 -0.4 1.7 7.3 2.8 7.7 1.1 0.14 0.07
scBBM1nHd0157 1.55838326324 0.360699550345 1.4 0.2 1.9 0.6 0.5 0.4 0.76 1.01
scBBM1nHd0511 0.363234733254 -0.156978353692 0.2 -0.5 0.6 0.2 0.4 0.7 -0.28 -0.06
scBBM1nHd0336 0.337431504915 0.726409139767 0.2 0.5 0.6 1.0 0.4 0.5 0.61 -0.38
scBBM1nHd0191 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.07 0.33
scBBM1nHd0358 4.39695914528 3.80220659752 2.0 1.4 7.4 7.4 5.4 6.0 0.28 -0.13
scBBM1nHd0320 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.72 0.64
scBBM1nHd0170 -0.0117686864299 -0.0329301779244 -0.5 -0.5 0.7 0.7 1.2 1.2 0.12 -0.07
scBBM1nHd0435 3.83316375816 1.05466257211 1.3 -0.4 7.4 7.3 6.1 7.7 0.64 -0.14
scBBM1nHd0279 1.62531254924 0.104642755452 1.1 -0.5 7.4 4.6 6.3 5.1 -0.18 -0.25
scBBM1nHd0069 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.01 -0.36
scBBM1nHd0404 -0.0945217654299 -0.112221401505 -0.5 -0.5 0.3 0.3 0.8 0.8 -0.16 0.17
scBBM1nHd0461 1.46287206378 -0.00691497290024 1.1 -0.5 7.2 0.9 6.1 1.4 -0.31 -0.62
scBBM1nHd0046 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 0.49 0.35
scBBM1nHd0389 3.52323553202 1.90295283484 -0.3 -0.5 7.3 2.4 7.6 2.9 -0.15 -0.50
scBBM1nHd0512 1.34925016606 1.05693339027 1.2 0.4 1.6 1.2 0.4 0.8 0.24 -0.05
scBBM1nHd0192 0.127476242675 0.104642755452 -0.5 -0.5 5.6 4.6 6.1 5.1 0.08 -0.26
scBBM1nHd0085 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 1.13 0.07
scBBM1nHd0262 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 0.13 0.09
scBBM1nHd0287 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.40 -0.13
scBBM1nHd0332 0.548553605749 -0.0524425440106 0.1 -0.5 1.2 0.6 1.1 1.1 -0.11 -0.12
scBBM1nHd0041 1.38457518843 0.414010985501 1.3 0.3 1.5 0.5 0.2 0.2 0.53 -0.27
scBBM1nHd0240 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.67 0.27
scBBM1nHd0485 4.85094046199 0.072063869635 2.6 -0.5 7.4 1.9 4.8 2.4 -0.14 -0.52
scBBM1nHd0082 0.0742992064225 0.0486340542947 -0.5 -0.5 1.5 1.4 2.0 1.9 -0.38 -0.61
scBBM1nHd0083 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 0.86 0.98
scBBM1nHd0423 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.45 0.20
scBBM1nHd0074 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.06 -0.03
scBBM1nHd0228 3.19246379445 3.90673600227 2.4 1.5 3.5 7.4 1.1 5.9 -0.05 -0.28
scBBM1nHd0121 3.25998458153 1.75597712873 3.1 1.5 3.4 2.2 0.3 0.7 0.81 0.45
scBBM1nHd0534 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 0.34 0.19
scBBM1nHd0455 2.58398742501 3.46010592928 -0.3 -0.3 3.5 7.3 3.8 7.6 0.63 -0.11
scBBM1nHd0165 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.46 -0.59
scBBM1nHd0578 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.22 -0.37
scBBM1nHd0209 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.04 0.77
scBBM1nHd0080 3.14262782756 2.34459243336 3.0 2.2 3.3 2.5 0.3 0.3 -0.10 -0.24
scBBM1nHd0348 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.31 -0.08
scBBM1nHd0270 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.52 -0.05
scBBM1nHd0212 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.36 -0.26
scBBM1nHd0276 0.96156483573 1.5207084315 0.7 1.4 1.2 1.8 0.5 0.4 -0.64 -0.69
scBBM1nHd0384 1.27282508495 0.441807589219 1.1 0.2 1.5 0.7 0.4 0.5 -0.09 -0.41
scBBM1nHd0407 0.0402158912389 0.0164190653149 -0.5 -0.5 1.1 1.0 1.6 1.5 -0.21 0.46
scBBM1nHd0094 3.00228643519 0.803939579895 2.4 0.5 3.2 1.2 0.8 0.7 -0.49 -0.12
scBBM1nHd0408 0.987688027339 -0.106942586399 0.6 -0.5 1.4 0.3 0.8 0.8 0.08 -0.16
scBBM1nHd0291 -0.147274103727 -0.163248018875 -0.5 -0.5 0.2 0.2 0.7 0.7 -0.09 -0.44
scBBM1nHd0058 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.75 0.52
scBBM1nHd0118 3.52323553202 1.83098573761 -0.3 -0.5 7.3 2.1 7.6 2.6 0.10 -0.62
scBBM1nHd0079 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.04 -0.57
scBBM1nHd0330 0.0557184010599 1.16796613256 -0.5 0.6 1.2 6.5 1.7 5.9 0.09 0.64
scBBM1nHd0288 3.17343035496 -0.177132505142 3.0 -0.5 3.4 0.1 0.4 0.6 0.47 -0.10
scBBM1nHd0087 3.8606377678 1.77683985135 1.6 1.3 7.4 7.4 5.8 6.1 0.33 -0.51
scBBM1nHd0532 1.30024002205 0.48259807004 1.1 0.3 1.6 1.0 0.5 0.7 0.71 -0.21
scBBM1nHd0503 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.27 -0.37
scBBM1nHd0575 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 -0.31 -0.73
scBBM1nHd0397 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 0.01 -0.18
scBBM1nHd0346 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 -0.29 -0.26
scBBM1nHd0571 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.16 0.03
scBBM1nHd0109 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.01 -0.05
scBBM1nHd0238 1.17628417595 0.616780811746 0.9 0.4 1.5 1.0 0.6 0.6 0.08 -0.06
scBBM1nHd0456 0.17007478808 0.156678045629 -0.5 -0.5 6.7 6.4 7.2 6.9 -0.09 0.19
scBBM1nHd0463 0.245855587972 0.24889111483 -0.5 -0.5 7.1 7.0 7.6 7.5 0.12 -0.26
scBBM1nHd0588 3.52323553202 1.77371777275 -0.3 -0.5 7.3 2.1 7.6 2.6 -0.02 -0.55
scBBM1nHd0526 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.36 -0.58
scBBM1nHd0478 2.13930391406 0.104642755452 1.7 -0.5 2.7 4.6 1.0 5.1 -0.69 -0.98
scBBM1nHd0038 0.309813209675 1.12898579965 0.2 1.0 0.5 1.3 0.3 0.3 -0.20 -0.07
scBBM1nHd0062 0.123471867795 -0.2030734216 -0.1 -0.5 0.3 0.1 0.4 0.6 0.54 -0.05
scBBM1nHd0502 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.01 0.34
scBBM1nHd0178 0.0155395776767 -0.00691497290024 -0.5 -0.5 2.1 0.9 2.6 1.4 0.06 -0.35
scBBM1nHd0445 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.28 0.36
scBBM1nHd0145 1.80723529684 -0.117129106621 1.5 -0.5 2.2 0.3 0.7 0.8 0.13 -0.42
scBBM1nHd0020 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.19 -0.54
scBBM1nHd0235 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.68 0.09
scBBM1nHd0477 1.10360551979 0.872185774438 0.9 0.7 1.3 1.1 0.4 0.4 0.22 -0.82
scBBM1nHd0054 1.20440715719 1.22056680088 1.1 -0.5 1.3 1.3 0.2 1.8 0.28 -0.41
scBBM1nHd0382 1.1472588747 -0.104201045608 0.5 -0.5 1.5 0.3 1.0 0.8 -0.43 -0.92
scBBM1nHd0173 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.45 -0.04
scBBM1nHd0482 0.127476242675 0.104642755452 -0.5 -0.5 5.6 4.6 6.1 5.1 0.18 0.41
scBBM1nHd0086 2.1625369167 1.48277886479 1.7 0.9 2.8 7.3 1.1 6.4 -0.64 0.33
scBBM1nHd0549 0.127476242675 0.104642755452 -0.5 -0.5 5.6 4.6 6.1 5.1 0.91 0.25
scBBM1nHd0567 1.14577244849 1.11926033334 0.6 0.8 1.5 1.4 0.9 0.6 0.06 0.62
scBBM1nHd0055 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.20 -0.25
scBBM1nHd0328 3.34204918207 2.45457618639 2.9 2.2 4.3 2.8 1.4 0.6 0.17 -0.43
scBBM1nHd0425 -0.0259839862332 -0.0465092895973 -0.5 -0.5 0.6 0.6 1.1 1.1 0.79 0.20
scBBM1nHd0524 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.49 -0.05
scBBM1nHd0148 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.06 -0.21
scBBM1nHd0139 1.36819597692 -0.152936745702 1.2 -0.5 3.7 0.2 2.5 0.7 0.36 -0.30
scBBM1nHd0431 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.16 0.51
scBBM1nHd0510 0.732139741963 1.52303728425 0.4 1.3 1.1 1.9 0.7 0.6 -0.18 -0.07
scBBM1nHd0016 0.452577430656 -0.19099420337 0.3 -0.5 0.7 0.1 0.4 0.6 -0.03 -0.69
scBBM1nHd0464 -0.0322431038336 -0.0524425440106 -0.5 -0.5 0.5 0.6 1.0 1.1 -0.17 -0.35
scBBM1nHd0483 0.127732235997 1.26856346496 0.0 1.2 0.2 1.4 0.2 0.2 -0.10 -0.01
scBBM1nHd0014 0.0974193566925 0.072063869635 -0.5 -0.5 3.1 1.9 3.6 2.4 -0.25 -0.39
scBBM1nHd0594 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.04 -0.27
scBBM1nHd0341 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.34 0.16
scBBM1nHd0050 4.04421880119 -0.0917901085172 3.6 -0.5 4.9 0.4 1.3 0.9 0.31 -0.13
scBBM1nHd0010 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.10 -0.48
scBBM1nHd0481 0.127476242675 0.104642755452 -0.5 -0.5 5.6 4.6 6.1 5.1 -0.26 -0.31
scBBM1nHd0459 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 0.47 0.23
scBBM1nHd0316 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.60 -0.13
scBBM1nHd0305 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.17 0.10
scBBM1nHd0530 0.0742992064225 0.0486340542947 -0.5 -0.5 1.5 1.4 2.0 1.9 -0.16 -0.18
scBBM1nHd0195 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.16 -0.36
scBBM1nHd0213 3.19659728024 1.33052686505 3.0 1.2 3.4 1.5 0.4 0.3 0.12 0.16
scBBM1nHd0314 0.488230209469 0.137918384129 0.4 0.0 0.6 0.3 0.2 0.3 0.07 -0.65
scBBM1nHd0255 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.26 0.31
scBBM1nHd0237 1.24851877469 0.852945003076 1.1 0.6 1.4 1.1 0.3 0.5 0.04 -0.26
scBBM1nHd0189 0.37769013048 0.171789741635 0.2 -0.1 0.6 0.4 0.4 0.5 0.14 0.52
scBBM1nHd0386 1.42942370167 0.0040241663907 1.0 -0.5 7.2 0.9 6.2 1.4 0.21 0.50
scBBM1nHd0402 0.452982740076 -0.148672274435 0.2 -0.5 0.8 0.2 0.6 0.7 -0.04 -0.09
scBBM1nHd0400 3.10124988375 4.11310258438 2.3 1.7 3.3 7.4 1.0 5.7 0.49 -0.14
scBBM1nHd0468 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.28 -0.15
scBBM1nHd0345 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.51 -0.42
scBBM1nHd0583 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.40 0.49
scBBM1nHd0363 1.04926287709 1.09872210655 0.7 0.7 1.5 1.5 0.8 0.8 -0.11 0.04
scBBM1nHd0289 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.11 0.08
scBBM1nHd0505 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.28 -0.39
scBBM1nHd0070 3.32480980099 2.46007880814 3.1 2.2 3.6 3.0 0.5 0.8 0.23 -0.55
scBBM1nHd0225 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.14 -0.18
scBBM1nHd0282 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.43 0.36
scBBM1nHd0214 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.33 0.21
scBBM1nHd0005 0.100516544036 -0.167848113827 -0.5 -0.5 0.3 0.2 0.8 0.7 0.58 0.56
scBBM1nHd0281 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.28 -0.05
scBBM1nHd0264 1.36978570294 0.185571998978 1.1 -0.5 1.7 0.5 0.6 1.0 -0.29 -0.43
scBBM1nHd0378 0.543363411953 -0.125953629059 0.3 -0.5 1.0 0.3 0.7 0.8 0.18 -0.64
scBBM1nHd0521 3.91406765179 1.12832766283 3.5 0.8 4.7 1.6 1.2 0.8 0.06 -0.53
scBBM1nHd0340 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.18 -0.59
