,scores,name,has_open_top,has_open_bottom
13509,1.0772561733213304,KRLJMXZH,False,False
13510,3.024434430135582,IMUHNWBQ,True,False
13511,1.0365080947171026,FJRHYGTF,False,False
13513,1.861660398862777,HVINDWYF,False,False
13514,1.2654254055123757,MBCGQSYB,False,False
13515,0.1887104073591317,YVNTBFSZ,False,False
13516,-0.34047506582133713,QLBLWLUR,False,False
13517,0.9287258160427618,EOMNYXEV,False,False
13518,2.027731734276176,NCADUDZP,True,False
13519,0.8842714728212453,BFCPMLOK,False,False
13520,0.8401794941160001,AZHAHGRJ,False,False
13521,1.413125500190734,GBRRKPUT,False,False
13523,-2.4172049584375768,GWHDTKLQ,False,True
13524,1.128227924025604,QZQELXIQ,False,False
13525,-0.8321650960447997,JULJXNUS,False,True
13528,1.9765821070981489,OEJHPFLH,True,False
13529,3.5762035492398847,BWFCXZRM,False,False
13530,1.2137445428473908,APJJKVVP,False,False
13531,1.074497145753288,HXQTCJFN,False,False
13533,-0.04951223214430756,ILNGSSAV,False,False
13535,1.3421326035692984,ESQDBTAD,False,False
13536,-0.20068242578991635,XZIRUJNE,False,False
13537,1.6495450333825716,VKJDDSDR,False,False
13538,2.0642836110165317,RXSQIJOG,False,False
13540,-0.4625169596204986,DQZOTQFJ,False,False
13542,0.9114618493940008,YRUKDJYU,False,False
13543,1.4211596693489352,EHMDBAGH,False,False
13544,0.13138647379765445,AVDVPFGG,False,False
13545,1.677701467981744,NXGVQUJV,False,False
13546,-2.7382713815789934,AJJKOSVN,False,True
13547,1.7165883543677936,KRRDHMXF,False,False
13548,-0.8241152712835236,ACZJPRKI,False,False
13549,1.204443838005331,WLYGPWKH,False,False
13550,-0.08214601399806087,PVZNYRIY,False,False
13551,0.9987922722553496,TFMSDEBI,False,False
13552,0.8130620485762119,XXRSAFRW,False,False
13553,1.4073752293787494,LNIPBSJP,False,False
13555,-1.5722873553045136,MDNVELNY,False,False
13556,2.073569109120061,QYJIZRAJ,False,False
13557,1.396220274549377,EELAWICC,False,False
13559,1.3648282383276,IGDPYESY,False,False
13560,2.2196158021828003,GHFUQUNL,False,False
13561,1.0188783954238678,HHUEXIXH,False,False
13562,2.30552656785405,DNJGPYQK,True,False
13563,1.3715132629868956,LETZDCVW,False,False
13564,1.6211114478908506,PUTNCBPF,False,False
13566,2.997768455132342,KMJQUUQT,True,False
13567,1.4588553198246026,HSHHYDNG,False,False
13568,-0.3419544055542195,ODEQJWCR,False,False
13569,1.412501150574735,FACEKMFM,False,False
13570,2.6367329341479797,QGAODOHV,True,False
13571,1.0780364585078497,POARBABY,False,False
13572,1.885104436287098,FGPDJJQG,False,False
13573,1.1725299446198258,QUHLLHCA,False,False
13574,-0.317477291381816,SJYUPDJG,False,False
13575,-1.0109561188942664,CNPVXZJM,False,True
13576,0.2120049653574996,PSBBHDTD,False,False
13577,1.674374645667482,PJOFQCUE,False,False
13578,0.17570418624823847,VAYRJGZS,False,False
13579,0.31372024009140675,XIHEBUWA,False,False
13580,0.986897728826964,BWBKAQXA,False,False
13581,3.0205755427241217,FOLUALFQ,False,False
13582,0.7247625858170701,DVJDLVXX,False,False
13583,1.085712142422167,SFHTFBCZ,False,False
13584,0.94546335930205,CYUEWTSE,False,False
13585,1.892589359339696,NQORHVKV,False,False
13586,2.7055424302587854,IONBNUTP,True,False
13587,1.2543399782175642,PVTBKBWT,False,False
13588,2.8247099095401467,MNDDSLEF,True,False
13589,1.2215083961039606,NRKMUWLC,False,False
13590,2.076048799393305,NKIAZHUS,False,False
13591,2.0008242593215777,VRIFNRSX,False,False
13592,1.2262471445010363,ANNAYHZI,False,False
13594,2.4723934603277904,NCGGQNHD,True,False
13595,1.854566294292165,RJASWXJV,False,False
13598,1.2710713587594742,BPZRSKRB,False,False
13599,0.3812953672848887,AMGHRYBV,False,False
13600,0.190583455175422,UUYEFZUP,False,False
13601,1.5165288588068317,IYNVZRLI,False,False
13602,0.9425274234451572,HJFOJLBJ,False,False
13603,0.30744589130399946,EMYOQCKQ,False,False
13606,2.134507141767803,TKOSHGRP,False,False
13608,1.3537894852176526,ALVTESDZ,False,False
13609,1.3883049385736963,MLFMEAIK,False,False
13610,-0.6201714227184925,RBGCTVKY,False,False
13611,0.9792123876447892,SJSTXBMK,False,False
13612,1.875748294531971,NVNWFQSH,False,False
13613,0.977024514629039,YEECWLQZ,False,False
13614,1.2298708908849658,MBSGUFHI,False,False
13615,-0.925909673168035,LRHAKUSN,False,False
13616,0.9961156733216284,LGUEJEQG,False,False
13617,0.1365213176400515,QPCBPVHI,False,False
13618,-0.4432663398659291,IIEGXJKZ,False,False
13619,2.065982340334763,XVUWBOHL,False,False
13621,1.4502881017505225,LBLLCRQS,False,False
13624,2.175616830922248,PRZGTKEJ,False,False
13625,1.4861562706932805,MQZJCTHS,False,False
13626,0.8504102763226231,NSCIFYGO,False,False
13627,-1.5812757657412604,UBCXSQYD,False,False
13628,2.583648379932349,GKFKUJKX,True,False
13629,0.1886777400079418,MMETODFQ,False,False
13630,0.7496334094390915,ABYCWVHU,False,False
13631,0.5470361343409675,QTTNOANZ,False,False
13632,-1.1203435794335082,GOVFFEZI,False,True
13634,0.9836781592731344,BEDRHTWL,False,False
13635,1.875110023618846,IMQGJWRM,False,False
13636,1.2360851895404026,KOTFZAOW,False,False
13637,-0.155467776256901,QXCFAHGH,False,False
13638,1.460546564074758,CLGBEZTF,False,False
13639,-1.0586188921193396,UFIWVZYU,False,False
13641,1.5627380977498992,RRBJUDKT,False,False
13642,3.2078778367778003,NPESZQNH,True,False
13644,0.5277888551389439,GZSACQVK,False,False
13645,2.4557349411914466,FPWMIRSF,False,False
13646,3.1877752988023538,LHJYYNRV,True,False
13647,1.9087205658636368,IJUFMARY,False,False
13648,1.5578220181379807,XYZDCMLE,False,False
13651,1.7914491095682543,BCCUPOKC,False,False
13652,1.035962718108939,GDRBHBVR,False,False
13653,1.8108342986058503,KFSWMMPJ,False,False
13655,-0.5264163854477822,KIMTDQFU,False,True
13657,-1.229025196307747,GPSXWRDU,False,True
13658,1.2252771795272568,NYLDUACD,False,False
13659,2.0468850650819577,PDKMSFJN,False,False
13660,0.856895490888682,GSATFBMW,False,False
13661,2.6744961701003778,HCVSFHST,True,False
13662,-0.08512260528121285,BBUHALWZ,False,False
13663,1.8307255747011661,JCTVHDHU,True,False
13664,2.889472906475239,SUDETQBC,True,False
13665,0.6105082409194589,IFFKJYGZ,False,False
13666,-0.7621570019556548,LGEOAYQF,False,True
13667,2.6122301409267368,CMSOQESL,True,False
13669,1.186646170908166,IRDPVMDX,False,False
13670,1.3558729066484279,WNTCPPER,False,False
13673,0.7423859844163512,GKKSWAFO,False,False
13674,-0.29516634303028977,UORBZDPX,False,True
13675,2.757724034484545,SAXPJVOW,True,False
13676,1.9875210331781068,BBM1nHm0310,False,False
13678,2.056941971713361,LXMXLNCJ,False,False
13679,0.6017388028584008,NRGYGBAI,False,False
13680,1.7587154877247104,BOMSJFWN,False,False
13681,1.6141981542662809,IWNGCVRY,False,False
13682,2.1937527780986037,OQDLCXZF,False,False
13685,0.3017358652334958,AMPJUKLN,False,False
13686,1.5272019757082835,UPDHRFJQ,False,False
13687,3.4021438499987284,HBBAUJPM,True,False
13688,1.2102496802900218,EXGIIUPE,False,False
13689,-0.3534319704251978,LYUQUZFM,False,False
13690,0.24517983903120144,XMNPKFEO,False,False
13691,1.1201664125083106,IHIPTHAC,False,False
13692,3.072575640003088,OJVLBMAD,True,False
13693,2.704311609966441,CEGBVYFW,True,False
13694,0.8974677691367896,MIWLWXRT,False,False
13695,-1.0675468240805337,IVCNMPJT,False,True
13697,-1.110878877457242,BBPNNJUD,False,False
13698,0.19534399843001227,XQNADNSC,False,False
13699,0.6711202151239282,RGJGNNGB,False,False
13700,1.7704401013743598,TDEBQTYS,False,False
13701,0.6031716280232069,MISYXJXF,False,False
13702,2.1611825192273613,ZRIAYAEN,False,False
13703,1.4607158428716616,DREJUXSC,False,False
13704,1.3531560551992163,KFEOUTMS,False,False
13706,1.2083122116897194,NEJWFOYO,False,False
13707,1.7258594222157133,LQYRTAWX,False,False
13708,1.4542955503912882,DDFKIJHW,False,False
13709,0.09774418239839132,NOIBKTWE,False,False
13711,1.228435381681379,ODCAZTIO,False,False
13712,2.3276161419539334,LRRABPCR,False,False
13713,2.322740129690757,OBUFKIYQ,True,False
13714,0.2648579265823181,IYEOABUI,False,False
13715,1.314340463692258,ZPLTIBPT,False,False
13716,0.9977624405400899,LZSOQUUY,False,False
13717,1.7111483588423415,AHMJDUOA,False,False
13719,1.975667117343248,KZBUSWST,False,False
13720,3.0174242612413837,VPZOEAIW,False,False
13721,1.1202307217907723,MLTVLKIJ,False,False
13722,0.6889168808695836,AHKKDWCN,False,False
13723,1.6828739853389734,TWVSECES,False,False
13724,1.738897950769556,PJAZLFDB,True,False
13725,2.0022116061436317,JPMDKAWO,False,False
13726,1.379249895673334,MQSJVYUU,False,False
13727,0.9409350798093316,DRBFTMQW,False,False
13728,2.1745043002509616,PYLFTXNB,True,False
13729,1.3746086997123144,MHPUVFGC,False,False
13730,0.8873861886905532,EORWFPHJ,False,False
13732,-1.120102792565974,WHVIDVGO,False,True
13733,2.3648171592522957,ANBIKMOE,True,False
13734,-1.4406337630485515,MUMQRPLD,False,False
13735,0.3389072037858272,LAZSXKBT,False,False
13737,1.7225621071578816,ZAWGKUDP,False,False
13738,1.1487886453295046,PEZAVXIJ,False,False
13739,0.16659003986186716,MMVCZQMR,False,False
13740,-1.3153959282307108,NEYHGIXN,False,False
13741,0.3137446170721043,NBVRTQMA,False,False
13742,1.3233673555213892,FKVNQULQ,False,False
13743,1.8268007140788267,GZXSEZGI,False,False
13744,1.5046992443230591,ABKIZWWJ,False,False
13745,0.826416635136892,JBGHLHME,False,False
13746,-0.3984675040311085,BMVUXAKU,False,False
13747,-0.3925477005771283,QKFGAENS,False,False
13748,1.1640781732039405,QZQMUSRJ,False,False
13750,1.9617997043444317,FXNXCIDR,False,False
13752,1.5153244594643347,XSCJHDRK,False,False
13754,2.1121651609484524,MBXHWHIY,True,False
13755,0.6263473184787345,WZSCSUQU,False,False
13756,1.3045341899636438,HKUQDTZS,False,False
13757,0.11841131862798182,HAQSKXNP,False,False
13759,1.2403491303114489,AYWGJFSC,False,False
13760,2.074745375383668,IUPVJBXX,True,False
13763,1.4409370178061147,JQESWHUP,False,False
13764,1.45792325716348,BSPNGUNY,False,False
13765,1.6425343162661734,SONSFOTR,False,False
13767,0.194236224588071,ELGXZZYQ,False,False
13769,0.10073163847821708,IVPCYCVR,False,False
13770,-1.278482308947804,IVEBCNZG,False,True
13771,2.638945907602438,RXMVTVAU,True,False
13772,1.0304294089940664,AJQWSCDS,False,False
13773,0.6577243010532232,PQXODQSL,False,False
13774,0.13574248636362185,XUEGVPSC,False,False
13775,0.3703710742702415,AHQVBEBS,False,False
13776,0.6303595289122207,GHFWIYIN,False,False
13777,1.0345851020636605,BLODFLDC,False,False
13778,0.8805944620203356,VOVZDXYR,False,False
13779,-0.46009955503192207,ZTGQJISJ,False,False
13780,-0.3736169272470402,JKCXFXRB,False,False
13784,-0.5240542500546317,AZVTXUAV,False,False
13786,0.1158614155417702,LGBJCARN,False,False
13787,0.4155492833370216,ALYZCWIZ,False,False
13788,1.1591402941949838,JNAFXBCQ,False,False
13791,3.0376790604647637,CEPFKEUC,False,False
13792,2.407657220482857,NIYXNSFQ,True,False
13793,0.2451926560907134,CDGKXLLM,False,False
13794,1.1334135944426391,MKKJATTC,False,False
13795,0.5102127213272197,UFKMILKA,False,False
13796,-0.0895580868641388,YNOKIOWA,False,False
13797,1.3585212280958652,WILMIVAX,False,False
13798,1.0713789795143869,JHPEWBYM,False,False
13799,-0.3659569008789174,CZPKXPXM,False,False
13800,-0.5485193719789289,AFJFADRY,False,False
13801,1.6817571189265903,VVHQPQRA,False,False
13802,2.0898051335415144,WMZLSTIR,True,False
13803,1.2571761530703391,MJNFSYLV,False,False
13804,1.8719119492646308,LKRWBYEO,True,False
13805,1.5337251140034651,LNXCUJHR,False,False
13806,2.498946973595645,YUMJSOIX,True,False
13807,1.376221620421935,HUCEKUHL,False,False
13809,-0.5296721566738255,KFCGJVKB,False,True
13812,-0.10529191216203636,YCWUBBJY,False,False
13813,1.2815344735014205,QUJOTYOU,False,False
13814,2.4102478522534265,JAMZUYLZ,True,False
13815,1.5761661053215432,XVDZPYIS,False,False
13817,1.1167553793265776,UHENBEIJ,False,False
13818,2.3309389943108987,RPDPSMYP,True,False
13819,2.764062088332569,FAZTZBRV,True,False
13820,3.2530164893711464,JQWLOZWO,True,False
13821,1.889302541557425,HBIJZVIA,False,False
13823,2.206767267757871,QVREFCQS,False,False
13825,2.83603335433648,VXILIJCH,False,False
13826,0.030941884422666543,QQMDBCYR,False,False
13828,0.3929460055448699,VKPVASCL,False,False
13829,1.3750249139574098,HURHRITQ,False,False
13832,2.026363917167628,YQGZAIFR,False,False
13834,-0.39812060190313,VTIJNGSS,False,False
13836,-0.9147203386201352,SZTXCGOU,False,True
13837,1.0695310796600377,BDQYJJYC,False,False
13840,1.7262835783202508,GHXCQJMJ,False,False
13841,0.6022160378019044,FTRAHGJV,False,False
13842,0.8795524094529639,BWGSAKEJ,False,False
13845,2.9323992697827146,TKOJBVHO,False,False
13847,2.896727658144341,DBQIVVCQ,True,False
13848,1.7070066960098893,BXXKCAEA,False,False
13849,2.2873226722514866,CGOCDVJQ,False,False
13850,-0.4115591805667929,RTPBEVZP,False,False
13851,1.4985876705682724,AYJEUTFU,False,False
13852,0.3821715910199288,CTVZCVNH,False,False
13853,0.29436792472412154,ACAUDUFI,False,False
13854,-0.6804991829450365,TLPWUXFP,False,False
13855,-1.2814547430207366,CQRPHDLW,False,True
13856,1.9127216988550957,BUANXPMQ,False,False
13857,0.9356096561713544,TXSOXCOX,False,False
13858,1.8517104449879245,KMYGECJU,False,False
13859,0.8851445348560447,XYJFASOJ,False,False
13860,-0.24796191542295976,FRCQFSTC,False,False
13861,1.3788927074615054,ADEFVVBA,False,False
13862,0.1165979453257504,ZHKORVVO,False,False
13864,1.233222005428417,VICLLDPC,False,False
13865,1.3570229037178438,FIOQWOLX,False,False
13866,0.02752966229963194,PSQQAYRB,False,False
13867,0.09693894344570132,ESNAZCOE,False,False
13869,1.99479494825147,EBHNSMGP,False,False
13870,1.4117415796975243,SYRTRIDI,False,False
13871,0.9141261207565284,DOLVRZMV,False,False
13872,2.121305296767123,DCOGDPAX,False,False
13873,1.7558206046434792,GWLOWAMU,False,False
13874,1.0638146894412088,VJPNOAEV,False,False
13875,1.9287363380212652,ZSTNIAPS,False,False
13876,2.780798360765152,ZFWDYQVF,True,False
13877,2.014876388825197,AYXIDCEQ,False,False
13878,1.0667689868981742,BGXBAAIR,False,False
13879,0.9814981492885392,CESJFIKU,False,False
13880,0.8134194354108442,PJMUKAZM,False,False
13881,1.5953032844175101,PQCEFTMM,False,False
13883,1.6706022802298846,TQGYLFHW,False,False
13884,-0.3309299226116291,TYWZWDTY,False,True
13885,1.4553868471413693,WYPUTSLS,False,False
13886,1.68970070528898,SZQLQKZA,False,False
13888,1.4536400506116434,FDRQMENL,False,False
13889,1.4416032190059758,IAUAPKQB,False,False
13890,0.6791413602637322,LQNDKZSP,False,False
13891,2.829029267532693,BDLVLXVN,True,False
13893,1.067870589252136,YWMJOBYD,False,False
13894,2.0954745909971293,TLULOOPX,False,False
13896,1.0301917944227983,HYTTESEB,False,False
13899,1.2392465491116107,QUXDJORW,False,False
13900,1.8884461583022218,LCNKMNEN,False,False
13901,1.4553772411902786,DKTPWXRP,False,False
13902,1.7193721561482107,SIYZVGSL,False,False
13903,0.8598290442693453,FAZVTOEB,False,False
13905,-0.9813293964598684,USIVFAWA,False,False
13906,-3.02215248125655,VFHEGXYG,False,True
13907,1.7658261818495151,GPJXOQQE,False,False
13908,-0.9365019288834766,JROSLQDM,False,True
13909,-0.08929482329951788,XXCOUFSP,False,False
13911,1.301515851030418,RXNNDHCV,False,False
13913,2.1297956463469685,DHLHYTLF,True,False
13915,0.9018396677205324,CZEOQFJC,False,False
13916,1.0869656804106809,DVYEGCGG,False,False
13917,2.9167801363668366,NBOTQCDY,False,False
13918,-0.08469537327712517,BERJGPHD,False,False
13921,-2.142831053264888,MZQHIJWA,False,True
13923,1.3582938317999327,RMLXNZQN,False,False
13924,1.8211740763939128,NGQFXKDA,False,False
13927,1.8433613011912853,CSCNSZBQ,False,False
13928,1.2188680909722858,ONBDXDFW,False,False
13929,0.0024043256828778503,XURBQHMD,False,False
13930,1.4734866286679789,KUWAMEGG,False,False
13932,3.4324038721869816,QLNTLIPS,True,False
13933,2.6312265287174244,GXQDKROZ,True,False
13934,-0.135992690919577,ORHJPHVH,False,False
13935,0.08947467721285984,QVPSWCQS,False,False
13936,1.0609738519206662,LUNNWCIQ,False,False
13937,-0.8075100331910842,OHBDPWEA,False,False
13938,1.5876627989066976,JDKHLOMM,False,False
13939,1.604977140778198,GBGUDNUZ,False,False
13940,1.4330720828666854,XGNNRFGZ,False,False
13944,0.31931503622975344,PNISLBDW,False,False
13945,1.2540450755089516,XLBWVWBV,False,False
13946,1.5891423598512586,CLBFRSBY,False,False
13947,0.38041936554529454,VONIYXYC,False,False
13948,0.7440460285145205,FHXCMAOF,False,False
13949,0.8466608380962959,KGWMXPYF,False,False
13950,1.3312527471383977,CSXQRPNT,False,False
13951,0.23650102711231424,HWBDKTZZ,False,False
13952,-0.27350964357072405,BRGVLQDW,False,False
13953,1.4159485859535277,CYKAQYMJ,False,False
13955,1.8771860037980312,OEOEQTOZ,False,False
13956,2.6935048145560034,KVGAMRYX,True,False
13957,0.5182440590296715,YICZYHWL,False,False
13959,1.4388949220666238,UTZMZWQC,False,False
13960,1.7024294766220265,QXWVRGQD,False,False
13961,1.6862541109626958,AQFPENKV,False,False
13962,-0.7127630534627902,HOXDQPOH,False,False
13964,0.30987765672676604,CQMTYMTF,False,False
13965,1.829720723144617,YQZCPYKB,False,False
13966,1.2976714823633675,HADCZKMA,False,False
13967,0.9424137081997412,GIGRFMIZ,False,False
13968,1.3223739392517713,BSBZJUOY,False,False
13969,1.2955723028910024,LADDWDXM,False,False
13970,-0.358715544523428,CHDAIXZB,False,False
13971,0.023411220119029963,AJZVYJZL,False,False
13972,1.1315720002453262,DOYDXFYE,False,False
13974,0.4146119698131532,ZHYZLDDR,False,False
13975,1.5991427086753631,XDQYPGKC,False,False
13976,0.7602391712748136,CLTDOEUM,False,False
13977,1.9504071512435996,BBM1pem0162,False,False
13978,1.2006951591517283,CFTELDHJ,False,False
13979,-0.15560704803099112,SHGCFXMY,False,False
13980,0.1716307628455951,DHEJGQBC,False,False
13981,1.262787364815244,RMQNUSTR,False,False
13984,0.985865047129422,YZGLBLOH,False,False
13985,3.2597075084517764,GNRJCRCC,True,False
13986,1.6960934544799942,CXWXTPRL,False,False
13987,-0.10338225321716443,YILRZTNM,False,False
13990,-0.4189916186969538,NBNHDDKK,False,False
13991,1.3115473383743144,NIMHTIWM,False,False
13992,1.004082593762921,AFISQLMM,False,False
13993,0.7075170541745315,BRNIJVDG,False,False
13995,0.9545509218975368,IQJPIVNY,False,False
13997,1.0898007348591072,ZPQQVULL,False,False
13998,1.9637262502237856,BBM1TPm0112,False,False
14000,-0.23807121616560376,PRUEYTHS,False,False
14001,1.3714996301895912,DAGNNMGQ,False,False
14002,-0.31872819114930984,UJWKUWRX,False,False
14003,1.2438201816038554,ONVGGDSH,False,False
14004,1.908478627008121,WSAYRGRL,False,False
14005,1.360811839545598,DZFBUHHV,False,False
14006,1.1704323473878693,QKMAZNHQ,False,False
14007,2.697250259387087,RWTVNASL,True,False
14008,0.8697136850009604,IRFNQYNG,False,False
14009,1.7787897184415349,CALRUIDE,False,False
14010,1.8765561864082287,YSGREVWI,False,False
14011,0.7606429228652991,KMWOAWFA,False,False
14012,1.5991312793415366,NOCCSNCC,False,False
14013,0.4183700841729121,MQWTPOLZ,False,False
14014,-1.023085359478945,APGIZYWD,False,True
14015,1.8967367700525608,IUWGGLKL,False,False
14016,1.5006551028515114,QZVAISXL,False,False
14017,1.99829852079314,XYXBPQNB,False,False
14018,0.10889863818280876,HMILVUPT,False,False
14019,2.4148293344141134,QSYJJTPR,True,False
14020,2.138484948959583,XXPDOTSD,False,False
14021,0.8264634221967873,PQVPPXHY,False,False
14022,1.7230055953189714,SFNZZIVJ,False,False
14023,1.0658469819824945,SWXHVDTM,False,False
14024,0.07835744544184609,OPYLWQRI,False,False
14025,1.5660766888228124,JZMJUSQF,False,False
